,github_repo_url,repo_description,topics,owner_repo_name,owner_name,owner_type,organization_bio,repo_created_day,primary_language_name,license_name,is_github_pages,has_readme,has_wiki,has_merged_prs,has_issues,has_contributor_guide,has_code_of_conduct,count_of_public_forks,count_of_stars,count_of_watchers,count_distinct_contributors,count_contributions,count_commits,count_commit_comments,count_created_issues,count_pull_requests_created,count_pull_requests_reviews,count_comments_on_issues_and_pull_requests,language,is_latin,repo_description_cleaned,repo_description_plus_topic
741,https://github.com/ehidra/contact-tracer,a prototype contact tracer app for covid-19 pandemic response,bluetooth contacttracer ios ble android androidapp iosapp virus proximitysensor prototype,ehidra/contact-tracer,ehidra,Organization,ehidra is a web-based and app development company based in spain,2020-03-19,typescript,mit,False,True,True,True,True,False,False,13,35,35,18,250,127,0,11,1,0,111,en,True,a prototype contact tracer app for covid19 pandemic response,a prototype contact tracer app for covid19 pandemic response bluetooth contacttracer ios ble android androidapp iosapp virus proximitysensor prototype typescript
742,https://github.com/AmboVent/AmboVent,qgis project for the visualization of covid-19 data through an atlas with dynamic graphs - regions (https://github.com/pcm-dpc/covid-19),rmvs covid19 ventilator ambu,AmboVent/AmboVent,AmboVent,User,,2020-03-31,c++,unlicense,False,True,True,True,True,False,False,35,106,106,17,97,73,0,6,4,2,12,ca,True,qgis project for the visualization of covid19 data through an atlas with dynamic graphs  regions httpsgithubcompcmdpccovid19,qgis project for the visualization of covid19 data through an atlas with dynamic graphs  regions httpsgithubcompcmdpccovid19 rmvs covid19 ventilator ambu c++
743,https://github.com/tkostov/HackCorona,"visualize the corona-outbreak in our area, region or country and simulate its spread in the nearest futures. help covid19 crisis teams identify future shortages such as icus & remedial actions.",,tkostov/HackCorona,tkostov,User,,2020-03-18,jupyter notebook,gpl-3.0,False,True,True,True,True,False,False,6,11,11,16,209,197,0,0,11,1,0,en,True,visualize the coronaoutbreak in our area region or country and simulate its spread in the nearest futures help covid19 crisis teams identify future shortages such as icus  remedial actions,visualize the coronaoutbreak in our area region or country and simulate its spread in the nearest futures help covid19 crisis teams identify future shortages such as icus  remedial actions  jupyter notebook
744,https://github.com/covid-maps/covid-maps,"internal dashboard for officials to get real time data and updates on covid-19 on surveillance, case tracking, and monitoring.",covid coronavirus react covid19 googlesheets,covid-maps/covid-maps,covid-maps,Organization,,2020-03-26,javascript,,False,True,True,True,True,False,False,5,7,7,15,527,267,6,99,21,15,119,en,True,internal dashboard for officials to get real time data and updates on covid19 on surveillance case tracking and monitoring,internal dashboard for officials to get real time data and updates on covid19 on surveillance case tracking and monitoring covid coronavirus react covid19 googlesheets javascript
745,https://github.com/JMD60260/llsolidaires,react native client application for covid shield on ios and android,,JMD60260/llsolidaires,JMD60260,User,,2020-03-26,css,agpl-3.0,False,True,True,True,True,False,False,3,3,3,13,642,404,0,0,114,121,3,fr,True,react native client application for covid shield on ios and android,react native client application for covid shield on ios and android  css
746,https://github.com/civictechhub/client,website of civictechhub,,civictechhub/client,civictechhub,Organization,civictechhub is a hub of civic tech communities and solutions! let's flatten the covid-19 curve together!,2020-03-21,javascript,mit,False,True,True,True,True,False,False,4,6,6,12,268,171,0,19,30,28,20,en,True,website of civictechhub,website of civictechhub  javascript
747,https://github.com/elinlutz/gatsby-map,"mapping the coronavirus in react, gatsby.js and leaflet",,elinlutz/gatsby-map,elinlutz,User,,2020-01-30,javascript,mit,False,True,True,True,True,False,False,8,24,24,11,690,664,0,4,12,3,7,en,True,mapping the coronavirus in react gatsbyjs and leaflet,mapping the coronavirus in react gatsbyjs and leaflet  javascript
748,https://github.com/match4everyone/match4healthcare,helping hospitals find qualified medicine students  (hackathon #wirvsvirus),hospital covid19 volunteermanagement hospitalmanagementsystem volunteers,match4everyone/match4healthcare,match4everyone,Organization,,2020-03-22,html,mit,False,True,False,True,True,False,False,6,10,10,11,2003,1082,0,218,168,220,315,en,True,helping hospitals find qualified medicine students  hackathon wirvsvirus,helping hospitals find qualified medicine students  hackathon wirvsvirus hospital covid19 volunteermanagement hospitalmanagementsystem volunteers html
749,https://github.com/lemdt/CovidShinyModel,modeling covid-19 epidemic ,,lemdt/CovidShinyModel,lemdt,Organization,,2020-03-19,r,other ,True,True,True,True,True,False,False,8,6,6,11,298,155,0,48,22,10,63,en,True,modeling covid19 epidemic ,modeling covid19 epidemic   r
750,https://github.com/wlhunter00/Project-Covid,app designed to supply information regarding the corona virus,,wlhunter00/Project-Covid,wlhunter00,User,,2020-03-11,javascript,mit,True,True,True,True,True,False,True,2,0,0,11,465,439,1,0,25,0,0,en,True,app designed to supply information regarding the corona virus,app designed to supply information regarding the corona virus  javascript
751,https://github.com/ito-org/android-app,ito is an application for tracking infections based on strict,covid19 buildforcovid19 wirvsvirushack android wirvsvirus2020,ito-org/android-app,ito-org,Organization,"track infections, not people! #wirvsvirushack #buildforcovid19",2020-03-20,java,mit,False,False,True,True,True,False,False,2,16,16,11,122,104,0,11,2,0,5,en,True,ito is an application for tracking infections based on strict,ito is an application for tracking infections based on strict covid19 buildforcovid19 wirvsvirushack android wirvsvirus2020 java
752,https://github.com/sousedskapomoc/sousedskapomoc_cz,a website used to organize volunteers to deliver goods to people who cannot or are not allowed to go shopping.,website volunteermanagement application web opensourceapps covid19,sousedskapomoc/sousedskapomoc_cz,sousedskapomoc,Organization,,2020-03-14,html,gpl-3.0,False,True,True,True,True,False,False,7,4,4,10,633,452,0,36,118,1,26,cs,True,a website used to organize volunteers to deliver goods to people who cannot or are not allowed to go shopping,a website used to organize volunteers to deliver goods to people who cannot or are not allowed to go shopping website volunteermanagement application web opensourceapps covid19 html
753,https://github.com/cml2377/Coronacation,connecting people with needs to those who can help.,neighborhood groceries coronavirus assistance list,cml2377/Coronacation,cml2377,User,,2020-03-16,javascript,,True,True,True,True,True,False,False,0,6,6,10,287,135,0,29,45,56,22,en,True,connecting people with needs to those who can help,connecting people with needs to those who can help neighborhood groceries coronavirus assistance list javascript
754,https://github.com/covid19cuba/covid19cuba-app,data and code for covid-19 npi effectiveness estimation. ,flutterapp covid19 flutterapplication covid19 mobileapplication cuba covid19cubadata flutter sarscov2 mobileapp,covid19cuba/covid19cuba-app,covid19cuba,Organization,,2020-03-23,dart,mit,False,True,True,True,True,True,True,9,19,19,10,289,137,0,22,81,24,25,en,True,data and code for covid19 npi effectiveness estimation ,data and code for covid19 npi effectiveness estimation  flutterapp covid19 flutterapplication covid19 mobileapplication cuba covid19cubadata flutter sarscov2 mobileapp dart
755,https://github.com/code4romania/emergency-news-addon,browser extension that helps identify key expressions related to covid-19 (coronavirus) and adds an infobox that links to official sources of information. highlightning official sources helps to diminish the effects of 'fake news'.,,code4romania/emergency-news-addon,code4romania,Organization,"together, we build tech tools for a stronger society",2020-03-13,javascript,gpl-3.0,False,True,True,True,True,True,False,3,5,5,10,327,181,0,36,24,27,59,en,True,browser extension that helps identify key expressions related to covid19 coronavirus and adds an infobox that links to official sources of information highlightning official sources helps to diminish the effects of fake news,browser extension that helps identify key expressions related to covid19 coronavirus and adds an infobox that links to official sources of information highlightning official sources helps to diminish the effects of fake news  javascript
756,https://github.com/epiforecasts/covid,temporal variation in transmission during the covid-19 outbreak,,epiforecasts/covid,epiforecasts,Organization,,2020-03-21,html,other ,True,True,True,True,True,False,False,4,10,10,10,197,118,0,19,7,5,48,en,True,temporal variation in transmission during the covid19 outbreak,temporal variation in transmission during the covid19 outbreak  html
757,https://github.com/Yu-Group/covid19-severity-prediction,covid-19 severity prediction at the county-level + hospital-level.,covid19data riskassessment python3 statistics countylevel ventilator datascience epidemicmodel coronavirus response4life riskmodelling covid19dataanalysis visualization dataanalysis countyhealthdata outbreak coronavirustracking covid19,Yu-Group/covid19-severity-prediction,Yu-Group,Organization,,2020-03-21,jupyter notebook,mit,True,True,True,True,True,False,False,3,11,11,10,401,396,0,1,1,0,3,en,True,covid19 severity prediction at the countylevel  hospitallevel,covid19 severity prediction at the countylevel  hospitallevel covid19data riskassessment python3 statistics countylevel ventilator datascience epidemicmodel coronavirus response4life riskmodelling covid19dataanalysis visualization dataanalysis countyhealthdata outbreak coronavirustracking covid19 jupyter notebook
758,https://github.com/pg2455/covid_p2p_simulation,"cli script + web gui for covid-19 trends in Italy, based on the official data.",,pg2455/covid_p2p_simulation,pg2455,User,,2020-03-28,python,,False,True,True,True,True,True,False,10,4,4,10,143,76,0,2,23,31,11,ro,True,cli script  web gui for covid19 trends in Italy based on the official data,cli script  web gui for covid19 trends in Italy based on the official data  python
759,https://github.com/avantikalal/covid-gene-expression,"this is the code and configuration for our paper, opensafely: factors associated with covid-19-related hospital death in the linked electronic health records of 17 million adult nhs patients",,avantikalal/covid-gene-expression,avantikalal,User,,2020-04-04,python,,False,True,True,True,True,False,False,4,3,3,10,137,91,1,20,12,8,5,en,True,this is the code and configuration for our paper opensafely factors associated with covid19related hospital death in the linked electronic health records of 17 million adult nhs patients,this is the code and configuration for our paper opensafely factors associated with covid19related hospital death in the linked electronic health records of 17 million adult nhs patients  python
760,https://github.com/etalab/covid19-orientation,application d'orientation covid19 (wip) ,,etalab/covid19-orientation,etalab,Organization,"etalab aide les administrations à ouvrir et utiliser les données qu’elles produisent, dans le but d’améliorer l’action publique. un service du premier ministre.",2020-04-01,javascript,mit,False,True,True,True,True,False,False,2,3,3,9,264,115,0,36,36,24,53,en,True,application dorientation covid19 wip ,application dorientation covid19 wip   javascript
761,https://github.com/Ethiopia-COVID19/api-gateway,ethiopia covid-19 api gateway,,Ethiopia-COVID19/api-gateway,Ethiopia-COVID19,Organization,army of tech volunteers to help the ethiopian ministry of health respond to covid-19,2020-03-24,javascript,,False,True,True,True,True,False,False,5,6,5,9,131,105,0,4,13,0,9,en,True,ethiopia covid19 api gateway,ethiopia covid19 api gateway  javascript
762,https://github.com/solocoinapp/solocoin-backend,backend app for solocoin mobile app,coronavirustracking socialdistancing coronavirus,solocoinapp/solocoin-backend,solocoinapp,Organization,gamifying social-distancing.,2020-03-25,ruby,,False,True,True,True,True,False,False,7,1,1,9,288,95,0,18,33,88,54,en,True,backend app for solocoin mobile app,backend app for solocoin mobile app coronavirustracking socialdistancing coronavirus ruby
763,https://github.com/SWISS-MODEL/covid-19-Annotations-on-Structures,core api for africa covid-19 response toolkit. ingests and pushes data to toolkit components.,,SWISS-MODEL/covid-19-Annotations-on-Structures,SWISS-MODEL,Organization,,2020-04-02,python,mit,False,True,True,True,True,True,False,1,1,1,9,94,52,0,11,1,0,30,en,True,core api for africa covid19 response toolkit ingests and pushes data to toolkit components,core api for africa covid19 response toolkit ingests and pushes data to toolkit components  python
764,https://github.com/YachayData/COVID-19,"Data by region automatically updated at least every 1 hour! Repository of all data related to covid-19 in Chile, and other useful data for analysis.",,YachayData/COVID-19,YachayData,Organization,,2020-04-02,jupyter notebook,mit,False,True,True,True,True,False,False,8,11,11,9,100,78,0,6,3,0,13,es,True,Data by region automatically updated at least every 1 hour Repository of all data related to covid19 in Chile and other useful data for analysis,Data by region automatically updated at least every 1 hour Repository of all data related to covid19 in Chile and other useful data for analysis  jupyter notebook
765,https://github.com/NYCPPE/nyc-makers-vs-covid,website for consolidating information on making ppe for the covid-19 outbreak.,,NYCPPE/nyc-makers-vs-covid,NYCPPE,Organization,,2020-03-20,javascript,gpl-3.0,True,True,True,True,True,False,False,10,4,4,9,245,185,0,8,26,3,23,en,True,website for consolidating information on making ppe for the covid19 outbreak,website for consolidating information on making ppe for the covid19 outbreak  javascript
766,https://github.com/NirantK/coronaIndia,experiments & nlp deployments for coronavirus related work,,NirantK/coronaIndia,NirantK,User,,2020-03-15,jupyter notebook,gpl-3.0,False,True,True,True,True,False,False,26,29,29,9,152,85,0,5,19,16,27,en,True,experiments  nlp deployments for coronavirus related work,experiments  nlp deployments for coronavirus related work  jupyter notebook
767,https://github.com/kazumihirose/Covid19Radar,this app uses bluetooth to get the contact logs of each other. we are waiting for your contribution and pull request.,covid coronavirustracking covid19 coronavirus coronavirustracker,kazumihirose/Covid19Radar,kazumihirose,User,,2020-04-02,c#,apache-2.0,False,True,True,True,True,False,False,14,29,29,9,119,74,0,13,22,2,8,en,True,this app uses bluetooth to get the contact logs of each other we are waiting for your contribution and pull request,this app uses bluetooth to get the contact logs of each other we are waiting for your contribution and pull request covid coronavirustracking covid19 coronavirus coronavirustracker c#
768,https://github.com/tripleblindmarket/safe-places,"labhive - we align efforts for more sars-cov-2 tests by connecting research laboratories, diagnostic centers and volunteers.",,tripleblindmarket/safe-places,tripleblindmarket,Organization,,2020-03-11,html,mit,False,True,True,True,True,False,False,19,19,19,9,113,51,0,10,25,8,19,en,True,labhive  we align efforts for more sarscov2 tests by connecting research laboratories diagnostic centers and volunteers,labhive  we align efforts for more sarscov2 tests by connecting research laboratories diagnostic centers and volunteers  html
769,https://github.com/Hackbright-Covid-19-Hackathon/hack-covid-19," software solution that drive social impact, with the aim of tackling some of the challenges related to the current coronavirus (covid-19) pandemic.",,Hackbright-Covid-19-Hackathon/hack-covid-19,Hackbright-Covid-19-Hackathon,Organization,,2020-03-28,python,,False,True,True,True,True,False,False,3,1,1,8,135,134,0,0,1,0,0,en,True, software solution that drive social impact with the aim of tackling some of the challenges related to the current coronavirus covid19 pandemic, software solution that drive social impact with the aim of tackling some of the challenges related to the current coronavirus covid19 pandemic  python
770,https://github.com/wearefuturegov/beacon,platform for councils and voluntary orgs to manage supply and demand during the coronavirus pandemic,government health rails coronavirus postgresql,wearefuturegov/beacon,wearefuturegov,Organization,the digital and design company for public services,2020-03-26,ruby,mit,False,True,True,True,True,False,False,0,4,4,8,639,405,0,0,79,134,21,en,True,platform for councils and voluntary orgs to manage supply and demand during the coronavirus pandemic,platform for councils and voluntary orgs to manage supply and demand during the coronavirus pandemic government health rails coronavirus postgresql ruby
771,https://github.com/covprehension/CoVprehension,informative website about the corona virus,jekyll explanation comprehension popularizingscience covid19 coronavirus,covprehension/CoVprehension,covprehension,Organization,understanding the current covid-19 pandemic,2020-03-20,html,lgpl-3.0,True,True,True,True,True,False,False,1,3,3,8,982,964,0,8,2,0,8,en,True,informative website about the corona virus,informative website about the corona virus jekyll explanation comprehension popularizingscience covid19 coronavirus html
772,https://github.com/jbyman/covid-hackathon,help directory project for the covid-19 hackathon,,jbyman/covid-hackathon,jbyman,User,,2020-03-26,python,apache-2.0,False,True,True,True,True,False,False,0,0,0,8,157,81,0,24,30,6,16,en,True,help directory project for the covid19 hackathon,help directory project for the covid19 hackathon  python
773,https://github.com/oeg-upm/covid19,contributions to analyze the covid-19 open research dataset (cord-19),covid19 cord19,oeg-upm/covid19,oeg-upm,Organization,,2020-03-28,javascript,other ,True,True,True,True,True,False,False,5,1,1,8,60,48,0,4,3,0,5,en,True,contributions to analyze the covid19 open research dataset cord19,contributions to analyze the covid19 open research dataset cord19 covid19 cord19 javascript
774,https://github.com/makernexus/prusa-covid19-shield-remix,create synthetic populations for covid-19 epidemic analyses.,,makernexus/prusa-covid19-shield-remix,makernexus,Organization,our makerspace account with repos for stuff we work on,2020-03-25,g-code,,False,True,True,True,True,False,False,4,13,13,8,227,131,0,3,20,6,67,en,True,create synthetic populations for covid19 epidemic analyses,create synthetic populations for covid19 epidemic analyses  g-code
775,https://github.com/ryo-ma/covid19-japan-web-api,🇯🇵 web api to get 🦠covid-19(coronavirus) information of each prefecture in japan,japan prefectures coronavirus covid19 python covid19japan api covid19api coronajapan covid19,ryo-ma/covid19-japan-web-api,ryo-ma,User,,2020-03-29,python,mit,False,True,True,True,True,False,False,8,37,37,8,73,53,0,3,4,1,12,en,True,🇯🇵 web api to get 🦠covid19coronavirus information of each prefecture in japan,🇯🇵 web api to get 🦠covid19coronavirus information of each prefecture in japan japan prefectures coronavirus covid19 python covid19japan api covid19api coronajapan covid19 python
776,https://github.com/alexgand/springer_free_books,python script to download all springer books released for free during the 2020 covid-19 quarantine,,alexgand/springer_free_books,alexgand,User,,2020-04-05,python,,False,True,True,True,True,False,False,20,53,52,7,36,15,0,1,8,6,6,en,True,python script to download all springer books released for free during the 2020 covid19 quarantine,python script to download all springer books released for free during the 2020 covid19 quarantine  python
777,https://github.com/InstituteforDiseaseModeling/covid-health-systems,simulate various covid-19 health system capacity scenarios,model healthsystem covid19,InstituteforDiseaseModeling/covid-health-systems,InstituteforDiseaseModeling,Organization,institute for disease modeling is committed to improving and saving lives in developing countries through the use of quantitative analysis.,2020-03-27,r,other ,False,True,True,True,True,False,False,1,5,5,7,119,62,0,21,12,7,17,en,True,simulate various covid19 health system capacity scenarios,simulate various covid19 health system capacity scenarios model healthsystem covid19 r
778,https://github.com/LED-UFAL-Covid-19/smc19,an etl tool for converting untyped csv to parquet. also triggers datalake updates.,,LED-UFAL-Covid-19/smc19,LED-UFAL-Covid-19,Organization,,2020-03-31,javascript,,False,True,True,True,True,False,False,4,9,9,7,164,89,0,20,1,0,54,pt,True,an etl tool for converting untyped csv to parquet also triggers datalake updates,an etl tool for converting untyped csv to parquet also triggers datalake updates  javascript
779,https://github.com/jabardigitalservice/pikobar-logistik-frontend,frontend application input logistics covid-19.,pikobar covid19,jabardigitalservice/pikobar-logistik-frontend,jabardigitalservice,Organization,"uptd layanan digital, data dan informasi geospasial, dinas komunikasi dan informatika provinsi jawa barat",2020-03-30,css,,False,True,True,True,True,False,False,0,0,0,7,241,100,0,1,11,126,3,et,True,frontend application input logistics covid19,frontend application input logistics covid19 pikobar covid19 css
780,https://github.com/CoronaWhy/task-risk,"""what do we know about covid-19 risk factors?""",,CoronaWhy/task-risk,CoronaWhy,Organization,,2020-03-24,jupyter notebook,mit,False,True,True,True,True,True,True,3,1,1,7,8,5,0,0,3,0,0,en,True,what do we know about covid19 risk factors,what do we know about covid19 risk factors  jupyter notebook
781,https://github.com/Zjjc123/Covid-Pro-Tips,resource website for the covid-19 pandemic ,covid19 nodejs coronavirus expressjs,Zjjc123/Covid-Pro-Tips,Zjjc123,User,,2020-03-28,html,,False,True,True,True,True,False,False,0,1,1,7,221,179,0,15,9,5,13,en,True,resource website for the covid19 pandemic ,resource website for the covid19 pandemic  covid19 nodejs coronavirus expressjs html
782,https://github.com/antoinealb/coco-helvetica-gazette,our project for lauzhack covid19 hackathon,,antoinealb/coco-helvetica-gazette,antoinealb,User,,2020-04-04,python,,False,True,True,True,True,False,False,1,0,0,7,96,94,0,0,2,0,0,en,True,our project for lauzhack covid19 hackathon,our project for lauzhack covid19 hackathon  python
783,https://github.com/mia-ajuda/Documentation,project aimed at helping people during the covid-19 pandemic,,mia-ajuda/Documentation,mia-ajuda,Organization,,2020-03-27,makefile,,True,True,True,True,True,False,False,0,5,5,7,64,22,0,39,1,0,2,pt,True,project aimed at helping people during the covid19 pandemic,project aimed at helping people during the covid19 pandemic  makefile
784,https://github.com/karpathy/covid-sanity,this freely available template gives you everything you need to program chat or voice bots with the latest covid-19 responses and guidance from public health authorities like the cdc and who. ,,karpathy/covid-sanity,karpathy,User,,2020-03-30,python,mit,False,True,True,True,True,False,False,30,278,277,7,49,31,0,5,3,0,10,en,True,this freely available template gives you everything you need to program chat or voice bots with the latest covid19 responses and guidance from public health authorities like the cdc and who ,this freely available template gives you everything you need to program chat or voice bots with the latest covid19 responses and guidance from public health authorities like the cdc and who   python
785,https://github.com/grahamegrieve/ClinicArrivals,manage clinic arrivals digitally so patients don't congregate in the waiting room (infection risk),covid19 appointment australia fhir patients sms medical,grahamegrieve/ClinicArrivals,grahamegrieve,User,,2020-03-18,javascript,bsd-2-clause,False,True,True,True,True,False,False,5,5,5,7,346,253,0,17,35,12,29,en,True,manage clinic arrivals digitally so patients dont congregate in the waiting room infection risk,manage clinic arrivals digitally so patients dont congregate in the waiting room infection risk covid19 appointment australia fhir patients sms medical javascript
786,https://github.com/datasciencecampus/mobility-report-data-extractor,scripts to extract data from covid-19 community mobility reports,svgpathtools pdf covid19 svg mobility places click python pandas numpy extractor maps covid19 health google report,datasciencecampus/mobility-report-data-extractor,datasciencecampus,Organization,data science campus at https://www.ons.gov.uk/,2020-04-04,python,mit,False,True,True,True,True,False,False,1,12,12,7,64,38,0,5,5,0,16,en,True,scripts to extract data from covid19 community mobility reports,scripts to extract data from covid19 community mobility reports svgpathtools pdf covid19 svg mobility places click python pandas numpy extractor maps covid19 health google report python
787,https://github.com/ito-org/bluto,your infection nose,wirvsvirushack wirvsvirus coronavirus,ito-org/bluto,ito-org,Organization,"track infections, not people! #wirvsvirushack #buildforcovid19",2020-03-21,java,,False,True,True,True,True,False,False,3,6,6,7,81,76,0,2,2,0,1,de,True,your infection nose,your infection nose wirvsvirushack wirvsvirus coronavirus java
788,https://github.com/CoDev-20/CoVid-19-Chatbot,project for cpe106l,,CoDev-20/CoVid-19-Chatbot,CoDev-20,Organization,,2020-03-31,css,,False,True,True,True,True,False,False,0,0,0,6,30,27,0,0,3,0,0,ro,True,project for cpe106l,project for cpe106l  css
789,https://github.com/opencovid19-fr/opencovid19-fr.github.io,education assistance during covid-19 outbreak,,opencovid19-fr/opencovid19-fr.github.io,opencovid19-fr,Organization,,2020-03-29,html,mpl-2.0,True,True,True,True,True,False,False,3,1,1,6,40,29,0,0,8,1,2,fr,True,education assistance during covid19 outbreak,education assistance during covid19 outbreak  html
790,https://github.com/aon3d/covid-face-shield,"models, designs, and documentation for covid-19 face shields",covid19 3dprinting canada montreal,aon3d/covid-face-shield,aon3d,Organization,,2020-04-01,makefile,mit,False,True,False,True,True,False,True,4,8,8,6,96,56,0,3,15,18,4,en,True,models designs and documentation for covid19 face shields,models designs and documentation for covid19 face shields covid19 3dprinting canada montreal makefile
791,https://github.com/covid19cz/erouska-homepage,erouska homepage,,covid19cz/erouska-homepage,covid19cz,Organization,,2020-03-31,html,mit,False,True,True,True,True,False,False,5,0,0,6,68,52,0,0,15,1,0,da,True,erouska homepage,erouska homepage  html
792,https://github.com/ImpulsoGov/simulacovid,simulation of covid-19 in Brazilian municipalities | brazilian municipalities covid-19 simuation,,ImpulsoGov/simulacovid,ImpulsoGov,Organization,,2020-04-01,python,mit,False,True,True,True,True,False,False,1,3,3,6,72,41,0,16,11,3,1,pt,True,simulation of covid19 in Brazilian municipalities  brazilian municipalities covid19 simuation,simulation of covid19 in Brazilian municipalities  brazilian municipalities covid19 simuation  python
793,https://github.com/volkamerlab/covid19-SBapproach,attempts to find hits against covid19,,volkamerlab/covid19-SBapproach,volkamerlab,Organization,,2020-03-25,jupyter notebook,mit,False,True,True,True,True,False,False,0,3,3,6,236,126,0,0,26,33,51,en,True,attempts to find hits against covid19,attempts to find hits against covid19  jupyter notebook
794,https://github.com/civictechhub/crawlers,crawlers to be implemented,,civictechhub/crawlers,civictechhub,Organization,civictechhub is a hub of civic tech communities and solutions! let's flatten the covid-19 curve together!,2020-03-26,python,,False,True,True,True,True,False,False,5,2,2,6,54,25,0,3,13,6,7,en,True,crawlers to be implemented,crawlers to be implemented  python
795,https://github.com/incebellipipo/apitizer,web service to display large-scale epidemiological data and forecasts of the sars-cov-2 pandemic.,,incebellipipo/apitizer,incebellipipo,User,,2020-03-29,python,mit,False,True,True,True,True,False,False,2,25,25,6,31,17,2,2,2,0,8,en,True,web service to display largescale epidemiological data and forecasts of the sarscov2 pandemic,web service to display largescale epidemiological data and forecasts of the sarscov2 pandemic  python
796,https://github.com/andrewthong/Covid19TrackerCA,covid19tracker for canada,,andrewthong/Covid19TrackerCA,andrewthong,User,,2020-03-21,css,,False,True,True,True,True,False,False,0,2,2,6,131,109,0,1,19,2,0,en,True,covid19tracker for canada,covid19tracker for canada  css
797,https://github.com/hev-sw/hev-sw,rapidly-producible ventilator developed with cern and collaborating institutes for the covid-19 pandemic,,hev-sw/hev-sw,hev-sw,Organization,rapidly-producible ventilator based on the raspberry pi for the covid-19 pandemic,2020-03-23,css,mit,False,True,True,True,True,False,False,7,5,5,6,45,43,0,0,2,0,0,en,True,rapidlyproducible ventilator developed with cern and collaborating institutes for the covid19 pandemic,rapidlyproducible ventilator developed with cern and collaborating institutes for the covid19 pandemic  css
798,https://github.com/wirvsvirus-kapamonitor/kapamonitor-frontend,#project-covid-19,react wirvsvirus covid19,wirvsvirus-kapamonitor/kapamonitor-frontend,wirvsvirus-kapamonitor,Organization,,2020-03-21,javascript,other ,False,True,True,True,True,False,False,1,1,1,6,150,111,0,0,38,1,0,no,True,projectcovid19,projectcovid19 react wirvsvirus covid19 javascript
799,https://github.com/voxel51/pandemic51,voxel51's website for monitoring the impact of the coronavirus pandemic,,voxel51/pandemic51,voxel51,Organization,,2020-03-20,javascript,,False,True,True,True,True,True,False,0,0,0,6,982,740,2,4,84,120,32,en,True,voxel51s website for monitoring the impact of the coronavirus pandemic,voxel51s website for monitoring the impact of the coronavirus pandemic  javascript
800,https://github.com/Podnet/Fight-Covid19,a web application to map symptomatic patients of covid19 on map and collect continuous health updates from individuals.,coronavirus django india python3,Podnet/Fight-Covid19,Podnet,Organization,an open communication network for iot devices,2020-03-17,python,mit,False,True,True,True,True,True,True,3,6,6,6,224,177,0,23,19,0,5,en,True,a web application to map symptomatic patients of covid19 on map and collect continuous health updates from individuals,a web application to map symptomatic patients of covid19 on map and collect continuous health updates from individuals coronavirus django india python3 python
801,https://github.com/mariapoveda/DRUGS4COVID19,vocabulary for drugs4covid19,,mariapoveda/DRUGS4COVID19,mariapoveda,User,,2020-04-04,html,,True,True,True,True,True,False,False,4,0,0,6,55,44,0,2,8,0,1,es,True,vocabulary for drugs4covid19,vocabulary for drugs4covid19  html
802,https://github.com/mavend/corona-games,collection of games that may help you and your friends kill the boredom of covid19 quarantine.,boardgame react game javascriptgame boardgameio boardgame,mavend/corona-games,mavend,Organization,,2020-03-22,javascript,agpl-3.0,False,True,True,True,True,False,False,0,7,7,6,626,315,2,51,36,135,87,en,True,collection of games that may help you and your friends kill the boredom of covid19 quarantine,collection of games that may help you and your friends kill the boredom of covid19 quarantine boardgame react game javascriptgame boardgameio boardgame javascript
803,https://github.com/covprehension/proto,abm model in dev ... not yet validated,,covprehension/proto,covprehension,Organization,understanding the current covid-19 pandemic,2020-03-28,html,,False,True,True,True,True,False,False,0,2,2,6,55,52,0,0,2,0,1,da,True,abm model in dev  not yet validated,abm model in dev  not yet validated  html
804,https://github.com/covidtracker-ch/cv01-frontend,covid-19 tracker frontend,,covidtracker-ch/cv01-frontend,covidtracker-ch,Organization,,2020-03-23,html,,False,True,True,True,True,False,False,0,2,2,6,200,194,0,1,3,0,2,en,True,covid19 tracker frontend,covid19 tracker frontend  html
805,https://github.com/chekcreative/ohio-ready,"trustworthy information, data, and news on covid-19. brought to you by the community at can't stop columbus.",,chekcreative/ohio-ready,chekcreative,Organization,,2020-03-25,javascript,,False,True,True,True,True,False,False,0,2,2,6,265,133,1,26,31,33,41,en,True,trustworthy information data and news on covid19 brought to you by the community at cant stop columbus,trustworthy information data and news on covid19 brought to you by the community at cant stop columbus  javascript
806,https://github.com/Ethiopia-COVID19/Project-Surveillance-Forms,build forms for reporting rumored covid-19 cases,,Ethiopia-COVID19/Project-Surveillance-Forms,Ethiopia-COVID19,Organization,army of tech volunteers to help the ethiopian ministry of health respond to covid-19,2020-04-04,javascript,,False,True,True,True,True,False,False,4,0,0,6,56,40,0,2,11,0,3,en,True,build forms for reporting rumored covid19 cases,build forms for reporting rumored covid19 cases  javascript
807,https://github.com/rgelpi/covidistress,data analyses for the covidistress global survey collaboration,,rgelpi/covidistress,rgelpi,User,,2020-03-29,html,,False,True,True,True,True,False,False,3,0,0,6,33,25,0,0,5,3,0,en,True,data analyses for the covidistress global survey collaboration,data analyses for the covidistress global survey collaboration  html
